Video_ID,Username,Tanggal,Komentar
9-poYwCZxDQ,@omimoel235,2025-10-06T11:35:56Z,"Kesimpulan sederhana saya :
1. Sebab teknologi Apple tidak serevolusioner dulu adalah karena tidak ada steve jobs (meninggal).
2. Sebab desain Apple tidak serevolusioner dulu adalah karena tidak ada Jonathan Paul Ive (resign dan sekarang jadi konsultan open AI).
3. Sebab material Apple sekarang ringkih adalah karena Tim Cook memakai material yang murah tapi disulap kualitasnya sama dengan yang mahal. Sulap tapi menghabiskan biaya besar untuk R&D. Pendapatan besar tapi laba bersih kecil.
4. Kandidat ceo masa depan Apple adalah John Ternus dia ahli hardware. Mungkin saat jadi ceo, kualitas hardware Apple bagus tapi mungkin harganya akan lebih mahal karena tidak memiliki kemampuan efisiensi sebagus Tim Cook.
5. Sebab soc apple hemat daya adalah karena struktur soc nya lebih banyak e-core (efisien) daripada p-core (performance)."
9-poYwCZxDQ,@antaniahanjani8350,2025-10-06T09:37:05Z,itu made in apa bang
9-poYwCZxDQ,@adittianyakgaya1601,2025-10-06T04:28:37Z,16 pro sih ❤
9-poYwCZxDQ,@citfinixcitfinix,2025-10-06T01:42:47Z,nonton ini pakai inf hot 60 pro plus sambil ngemil 😊
9-poYwCZxDQ,@DediSugiarto-r6r,2025-10-06T00:20:07Z,Bang review Xiaomi 17 pro dong
9-poYwCZxDQ,@masna2ng,2025-10-05T16:29:31Z,diketawain poco versi 17 pro seriesnya hehe
9-poYwCZxDQ,@rendy.0857,2025-10-05T10:13:43Z,xiaomi 17 pro max
9-poYwCZxDQ,@achmadakbari601,2025-10-05T09:41:25Z,"masih pake iphone 13 dan masih bisa ngikutin ios 26 dengan theme yg crystal clear itu, jadi berasa hp baru hahahaha"
9-poYwCZxDQ,@jiminshii26,2025-10-05T09:35:07Z,"Nabung 6 bulan buat beli iphone, tp masih bingung mau beli ip yg mana"
9-poYwCZxDQ,@Andhiniac,2025-10-05T06:31:52Z,review MI 17 pro max sekalian baanng
9-poYwCZxDQ,@wibi9424,2025-10-05T01:15:34Z,"gk ada review poco 17 kah? cuma pengen tau pendapat David, beserta perbandingan ke hp lain"
9-poYwCZxDQ,@abi-z8t9e,2025-10-04T22:29:10Z,"bagusan warna light blue, green, apa lavender yaa?"
9-poYwCZxDQ,@ardiannew1513,2025-10-04T16:09:49Z,Bangg bahas kamera iphone 14 pro bang
9-poYwCZxDQ,@Virals2Virals,2025-10-04T15:23:13Z,Saya nonton vid ini masih pake IP 5
9-poYwCZxDQ,@syahrullah8668,2025-10-04T13:17:28Z,Tim nonton tak mampu beli ayo kumpul dimari😂
9-poYwCZxDQ,@daditrisianto9260,2025-10-04T10:42:55Z,Pajaknya ngeselin 😂😂
9-poYwCZxDQ,@rivansovian2227,2025-10-04T08:02:31Z,Salam semua sehat selamat sukses sejahtera selalu.❤🙏🇲🇨
9-poYwCZxDQ,@ryaniseverywhere,2025-10-04T05:03:36Z,"ini ga ada upgrade lain selain desain, kamera sama processor??"
9-poYwCZxDQ,@van2050,2025-10-04T04:40:28Z,"5 atau 6 tahun lagi,  aku akan beli hp ini bang😂"
9-poYwCZxDQ,@567AyAy,2025-10-04T02:18:20Z,Yang kamera ada 2 orang otomatis jauh di Redmi Note 14 juga bisa 😁
9-poYwCZxDQ,@RonaldSugianto1996,2025-10-04T01:23:15Z,Xiaomi 17 pro max dong
9-poYwCZxDQ,@hotthread4403,2025-10-03T17:46:27Z,"Teknologi hp udah mentok, yg di upgrade sekarang ya itu2 aja,.jadi beli iPhone sekarang emang udah cuma  beli BUAH di hp"
9-poYwCZxDQ,@Berasmerah555,2025-10-03T15:56:51Z,Positive thinking mungkin beliau beli lewat seller jastip yang harga retailnya lebih mahal +  biaya bea cukainya yang ditotal hampir 30 juta.
9-poYwCZxDQ,@mreshadiptahalim315,2025-10-03T15:29:38Z,"Menurut saya kamera lebih natural yg 16pro denk,..
Selera sih jatohnya..."
9-poYwCZxDQ,@rungkad-e1b,2025-10-03T12:45:26Z,iPhone Sage jadi sage aku liatnya
9-poYwCZxDQ,@oktavianusrooselvelt5366,2025-10-03T08:09:22Z,17 pro mirip2 designnya google pixel yg dl design belakangnya dual tone gt bng
9-poYwCZxDQ,@BraveKnight999,2025-10-03T07:54:31Z,Alhamdulillah HP mid range sudah bisa 120hz
9-poYwCZxDQ,@___ubaidd,2025-10-03T07:36:51Z,"Gatau knp, review yg ini Aku ngakak 😅🤭"
9-poYwCZxDQ,@CookiesGaming1,2025-10-03T07:06:18Z,"Sejelek Apapun IP dimata fanboy tetap aja dibela, padahal klo dikritik terus pada ga beli bisa aja membuat apple memberikan yg jauh lebih baik😂"
9-poYwCZxDQ,@enakseger9272,2025-10-03T06:56:36Z,Tim beli doank kaga nonton ☝️😅
9-poYwCZxDQ,@iamyours9,2025-10-03T06:55:18Z,"19:43 Dari ketiga warna Ip 17 Pro, aku malah lebih suka sama warna Orange ini. Kayak jarang banget Hp punya warna seberani ini. 😂  langsung WOW pas ngeliat kali pertama di iklan."
9-poYwCZxDQ,@andraardy4104,2025-10-03T06:46:07Z,Bang adu camera sama Huawei kek nya seru banget tuh
9-poYwCZxDQ,@Aicontents-k7n,2025-10-03T05:08:34Z,Grafiknya di 👑 𝐁𝐄𝐌𝟒𝐃 👑 keren abis! Gameplaynya juga seru!
9-poYwCZxDQ,@ShadowTactics_Gaming,2025-10-03T05:08:19Z,keren dan suka gimana ️👑 𝐁𝐄𝐌𝟒𝐃 👑selalu update
9-poYwCZxDQ,@ahmmedsiyam956,2025-10-03T05:05:48Z,"Konten berkualitas tinggi, standar 💎 𝐁𝐄𝐌𝟒𝐃 💎emang top!"
9-poYwCZxDQ,@ColaxGamer-x6m,2025-10-03T05:00:28Z,keren dan suka gimana ️👑 𝐁𝐄𝐌𝟒𝐃 👑selalu update
xgJdkk7QIi8,@doykurnia3117,2026-03-28T06:03:31Z,"Sony 1 v atau Iphone 17 pro max Bang?
untuk kamera foto & video"
xgJdkk7QIi8,@BaliAja-l2e,2026-03-26T10:43:21Z,Ada yg sama ga ip 17 promax speaker atas rada kresek kresek klo full volume apalagi klo scrol tiktok?
xgJdkk7QIi8,@winsenpola1162,2026-03-08T08:04:48Z,"Bingung mau beli s26 ultra apa ip17pm , secra harganya skrg mirip2

Ex user s22 ultra"
xgJdkk7QIi8,@norhadi674,2026-03-07T13:50:38Z,"Izin minta saran bang. 
Sekarang pakai 15PM , mau upgrade bingung . Ke 17PM atau nunggu 18pro?"
xgJdkk7QIi8,@adriansetiawann654,2026-03-06T18:38:33Z,"Gua punya keduanya iPhone 17 pro max dan iPhone 16 pro max. Dan gua jual lagi tuh iPhone 17 pro max 😂😂 
Moga aja iPhone 18 pro max ada gebrakan"
xgJdkk7QIi8,@donalddolokdd,2026-02-20T04:11:28Z,"Iphone 17 PM : Overprice for social status
Redmagic 11 Pro : Overkill for social gamers"
xgJdkk7QIi8,@udi3816,2026-02-15T02:41:31Z,Recording sekarang pakai kamera apa bang?
xgJdkk7QIi8,@jeri_zzz,2026-01-18T03:22:53Z,06:54 ohhhhh
xgJdkk7QIi8,@kylegrey1993,2026-01-13T00:57:47Z,baru kali ini lihat YouTuber yg rada rese gitu... kayak berasa yg punya brand gitu
xgJdkk7QIi8,@lukmanpurnomoakbar760,2026-01-11T07:39:41Z,"Kalau mau keliatan wauw naik gengsi wajib iphone,
Kalu mau teknologi mending samsung z fold"
xgJdkk7QIi8,@VisoPlus,2026-01-06T08:43:00Z,Kalau iphone kamera video masih Terbaik naturalny
xgJdkk7QIi8,@Coeszx,2026-01-05T08:07:37Z,"Sumpah warnanya jelek banget jirr, gonjreng norak gitu"
xgJdkk7QIi8,@asaasian6306,2026-01-04T06:02:49Z,Bertahan gw di 16 pm 😎
xgJdkk7QIi8,@JediKnight207,2026-01-04T04:49:23Z,Secara desain kurang menarik
xgJdkk7QIi8,@aidenkun3094,2025-12-29T14:08:31Z,gua nahan ngakak karena cara penyampaian lu gampar realita bgt bang gua suka 🤣🤣🤣🔥🔥🔥
xgJdkk7QIi8,@Bayu_JalanJalan,2025-12-25T12:16:58Z,"Saya pengguna iphone 17 pro max menurut saya iphone memang lama inovasi teknologinya bahkan dlu iphone terkenal user xperiencenya skrg makin susah fitur""nya dan banyak bug,,"
xgJdkk7QIi8,@yogapurnamika,2025-12-24T13:55:32Z,"apa kabar aku msh stay di 14pm udh 3th msh joss ngonser, jalan2 dan game hehe"
xgJdkk7QIi8,@musafirhakiki8968,2025-12-24T12:19:38Z,Gua pakek 17 PM sekarang. Yang sakit nya tuh ketika ada kerikil kecil masuk kedalam case gua. Eh malah bikin penyok body nya. Ini iphone atau abal abal sih
xgJdkk7QIi8,@Super_Espresso2019,2025-12-14T06:27:03Z,"Udah mau 2026,masih magrib aja bang..."
xgJdkk7QIi8,@DallanPratama,2025-12-13T06:54:31Z,"Ternyata suaminya pevita pearce reviewer gadget & apple fanboy.😁🤣
Keren bener partner lo mas Al😂🙏🏻"
xgJdkk7QIi8,@indahwahyuningrum9330,2025-12-11T22:03:26Z,"Aq juga baru upgrade ke 17 pm dr sebelumnya pake 14 pm,tapi ya kaya B aja, krna fiture yg gt gt aj,,, ga krasa perbedaannya😌"
xgJdkk7QIi8,@derizmeteora,2025-12-11T15:23:10Z,dari 15 pro ke 17 pro berasa ga ya ? keluhan di 15 pro cuma suhu aja sih sering deman selebihnya masih aman
xgJdkk7QIi8,@ferdieomb1576,2025-12-07T23:58:13Z,"Durability sih mungkin yang dirasain user apple, apalagi buat org yg sembarangan"
xgJdkk7QIi8,@dolansantaiaja1111,2025-12-07T15:43:35Z,"Gara2 iPhones ini, POCO X6 KU jd bahan perhatian... 😅😅😅"
xgJdkk7QIi8,@RubenHansyah-f4k,2025-12-07T12:33:58Z,"Bukannya kemaren kena kasus terus kalah ya.
Gara2 jiplak paten apa gitu.
Dah minim inovasi masih ngandelin kejayaan masa lalu.
Tanda2 kayak blacbery dulu udah mulai kecium."
xgJdkk7QIi8,@muhammadiqbalvlog6931,2025-12-06T17:17:38Z,nonton sambil pake ip 17 pm 512
xgJdkk7QIi8,@dianaberlianti1223,2025-12-06T03:20:36Z,"Setuju, membosankan.
Udah pake sejak dari 2013 sampe sekarang gonta ganti iphone tapi ya ga begitu kerasa bedanya.
Pengen pindah ke android tapi udah kejebak di ekosistem apple, nyebelin.
Kl ganti hp android agak sulit karena macbook, ipad, dan apple watch jadi kurang maksimal"
xgJdkk7QIi8,@Ekim-bh1oc,2025-12-06T00:11:00Z,"katanya spec ada di deskripsi, pas baca deskripsi, ""katanya iphone ga main specs""🤣🤣🤣"
xgJdkk7QIi8,@arifromadhoni6628,2025-12-04T22:21:21Z,Marketing tetaplah marketing 😂
xgJdkk7QIi8,@temmy6849,2025-12-04T11:48:30Z,"Kalo adu kualitas jelas iphone kalah jauh. Iphone laris krn dijual mahal, jadi tampak prestise. Coba iphone dijual 5 jt an pasti gak laku parah. Coba lagi iphone dijual nya 50 jt pasti lebih disembah bak dewa"
xgJdkk7QIi8,@anthonyc5907,2025-12-04T03:55:07Z,"Kita butuh reviewer yg kyk gini, bukan kyk sebelah yg uda nyembah2 ip 17 kek agama baru.."
xgJdkk7QIi8,@RuckF-t9b,2025-12-04T00:40:44Z,"Belom lg aplikasi Photosnya, ampunndahhhh, makin kesini makin AHHHHH"
xgJdkk7QIi8,@rinckeshawn-uz2mq,2025-12-03T14:51:11Z,iphone tetap juara dibandingkan android kalau komparasi produk 3-7 tahun setelah launching.. jadi 2030 kamu compare 17 promax vs x300 pro vs pura 80 vs x90
xgJdkk7QIi8,@herrybirtus,2025-12-03T00:56:45Z,"Up dri 15pm ke 17pm berasa beda cuma di batre dan adem saat di pake,sama layar keliatan lebih enk di pandang"
xgJdkk7QIi8,@TanMasro,2025-12-03T00:36:58Z,Ini mah iklan ma
xgJdkk7QIi8,@Dwiyanta-q9s,2025-12-02T22:49:31Z,"image nya "" wah orang tajir nihh"""
xgJdkk7QIi8,@luqar1f,2025-12-02T20:49:58Z,"Yg pakai flagship android dan iphn, bakal bilang tuh hp biasa saja 😂😂😂😂😂😂
Bagusnya cuma kalau dipakai jametin teman2 kelas mendang mending dintongkrongan 😂😂😂😂😂😂"
xgJdkk7QIi8,@fachreza8665,2025-12-02T12:53:14Z,hp kawanku
xgJdkk7QIi8,@ocenocan2199,2025-12-01T13:29:52Z,"Sambil Nonton dengan huawei pura 80pro, 😊😊, 😂"
xgJdkk7QIi8,@wesleymesah3357,2025-12-01T09:23:52Z,Ini  review paling jujur 
xgJdkk7QIi8,@NadineCitra-fo8um,2025-12-01T06:47:51Z,"Warnanya norak, terlalu mencolok..😅"
xgJdkk7QIi8,@tim7890-ti2tv,2025-12-01T02:45:09Z,Promag g tuh? Ampe keselek gw 😂
xgJdkk7QIi8,@anizetya,2025-11-28T22:17:12Z,"saya terlanjur beli 17 Promax , tadinya mempertimbangkan baterai yang sangat awet bahkan 4 jam lebih panjang ketimbang yg 17 Pro.. ( sebelumnya pakai 13 Promax) dan saya ternyata menyesal karena terlalu besar dan berat.. tahu gitu ambil yang 17 Pro saja ..lbh nyaman digenggam dan lebih ringan di tangan
Ini sekedar berbagi pengalaman"
xgJdkk7QIi8,@chandrapurwoko6555,2025-11-28T03:19:59Z,"Kemarin baru beli I-Phone 17 pro max warna orange lagi, bener pas gw lagi makan meja depan gw ngeliat gw kayak sinis gitu.. Cewek cewek berhijab gitu ada 4 orang dan bisik bisik sambil ngeliatin gw😅😅"
xgJdkk7QIi8,@Abc-mg7cy,2025-11-27T12:16:59Z,Camera apa pun kalau g bisa snap wajahmu jadi putih ya bagiku mebosankan🤣🤣🤣🤣
xgJdkk7QIi8,@Zack-oo4fn,2025-11-26T13:34:59Z,"emng yg pke iP tuh di ksh tau ngeyel, denial bgt, mna ngaku² fiturnya bnyk lgi"
xgJdkk7QIi8,@Bluelovebird69,2025-11-26T08:31:02Z,"Bosenn, gw brenti di  ip14 pro. Ga sebanding harga. Udh bela2in beli yah gt2 aja"
xgJdkk7QIi8,@PelengkapOtomotif,2025-11-25T15:09:33Z,"Iphone pertama 15, mungkin saya akan upgrade ke Iphone 18 atau diatasnya"
xgJdkk7QIi8,@styfad6185,2025-11-25T08:18:13Z,"Jadi masih bingung baru pertama kali mau make flagship antara Oppo find x9 pro , Vivo x300 pro, Huawei pura 80 ultra dan iPhone 17 pro max, nunggu video battlenya dulu, kebutuhan kamera video (stabilizer, autofokus, kamera malam) dan performa"
xgJdkk7QIi8,@그리고1,2025-11-25T08:04:44Z,"""Kalo kt cm user iphone, kt akan terbiasa di kasih standard rendah oleh iphone""
Betul itu bang..
Karena sy user iPhone n android seri high end jg, sy udh tinggalin iPhone dr seri 11 😂.
Jenuh sm perubahan iphone yg gt2 sj..."
xgJdkk7QIi8,@MyStories_aka,2025-11-25T00:18:56Z,"Kalau jujur jujuran ya, sebenernya : iphone 16 PM aja udah bisa dipakai sampai 5 tahun kedepan kan."
xgJdkk7QIi8,@DediSumardi-c4p,2025-11-24T14:46:01Z,"Dih pede banget pake ipon, pernah pake iphone pake airpods pro 2, suaranya jelek, bagusan samsung buds 3 pro pake samsung s25 ultra"
xgJdkk7QIi8,@Nyenyenye663,2025-11-22T17:28:26Z,1:36 wkwkwk bener banget desainnya kayak hp 2 jutaan
xgJdkk7QIi8,@noblegrey4537,2025-11-21T21:57:23Z,"Yang lain berinovasi dalam feature, apple terus improve (increase) harga"
xgJdkk7QIi8,@mdrichjal,2025-11-21T21:02:14Z,"Tahun ini aku skip ke 17 pm, ttp stay di 16pm, tp find x 9 pro lumayan menggiurkn 😁"
xgJdkk7QIi8,@Chainsawman_pro,2025-11-21T15:37:05Z,"Samsung s25 ultra nyimak, update gw pribadi dari user ip 11 biasa😊"
xgJdkk7QIi8,@anggiatsagala9542,2025-11-21T13:34:19Z,"Saya suka hp hp flagship meskipun sering beli yg bekas seperti Sony xperia 1 mark V, Google pixel 8, dan baru tahun ini saya mau pakai iPhone beli yg 17 pro max ini, setelah pakai iPhone baru saya tau kenapa banyak orang2 sangat mengidolakan iPhone ternyata jauh lebih enak pakai iPhone dibanding android, kualitasnya emang gak ada bohongnya, gengsinya juga dapat. Pernah dengar kalau yg pakai iPhone bakal susah beralih ke android, mungkin itu ada benarnya karena iPhone emang enak dipakai."
xgJdkk7QIi8,@ridzkyalamsyah1157,2025-11-20T05:38:08Z,"Buat Gua yang dari iPhone 11 Pro, upgrade ke iPhone 17 Promax kerasa banget Upgrade nya."
xgJdkk7QIi8,@channelanaksholeh,2025-11-19T11:28:30Z,"Yup betul, saya pengguna z fold 7 dan 17 pm. Lbh mahal 17pm tp hnya menang di gengsi, batrai awet dan video proresnya, selebihnya z fold 7."
xgJdkk7QIi8,@pradipta1368,2025-11-19T11:00:44Z,"Emang iPhone biasa aja, kayak hp kebanyakan, yang Kusuka cuma ukurannya di seri basic meski harus rela dengan batre kecilnya juga"
xgJdkk7QIi8,@adhityaprayuda,2025-11-19T07:40:02Z,"Gw masih pakai 13 pro max di 2025. Makanya gw ga mau beli ip17, belum ada perubahan yang significant"
xgJdkk7QIi8,@seankrisnanda3062,2025-11-18T01:05:46Z,"Saran saya buat yang sudah kecemplung di ekosistem Apple. Beli yg versi termurah saja, lalu upgrade setiap 4-5 tahun."
xgJdkk7QIi8,@Milo-r9n9t,2025-11-17T17:56:42Z,"Sumpah jelek banget design iphone kali ini dalam sejarah iphone. Apalagi yg warna orange nya, kelihatan norak banget"
xgJdkk7QIi8,@MasPray4,2025-11-17T16:44:31Z,A
xgJdkk7QIi8,@YikAs66,2025-11-17T13:51:06Z,Mungkin klo apel nya udah utuh bisa banyak yg akan dikasih (ga pelit lagi)
xgJdkk7QIi8,@pandabelepotan,2025-11-17T08:59:52Z,"Makannya upgrade jangan tahunan, gw dari 12 pro max ke 17 pro. Biar upgrade kerasa 😁"
xgJdkk7QIi8,@suhenrihenri6675,2025-11-17T07:20:52Z,Punya 14 pro bingung mau up 16 pro max atau 17 pro max
xgJdkk7QIi8,@Dani1_2201,2025-11-16T16:01:49Z,Gimana K2G body nya beneran ringkih kah (mudah terbaret) ?
xgJdkk7QIi8,@royyanteknik4562,2025-11-16T01:32:08Z,"Udah nggak sempet inovasi, lagi berusaha ngimbangi fitur yang ada di smartphone Android, terlalu cepat perkembangan android ges, iPhone jadi keliatan monoton 😂
Kalo nggak bisa ngimbangi android ya lama2 jadi hambar liat iPhone terbaru wkwk."
xgJdkk7QIi8,@nengSarahiphone,2025-11-15T17:45:44Z,aku masih bertahan di 15 pro max. ada niat mau beli 17 pro tapi kenapa banyak banget kabar pahitnya..
xgJdkk7QIi8,@hotspot62,2025-11-15T17:03:57Z,"Bang sorry mau tanya, lu turunan vrindavan bukan sih ? 🙏🏻"
xgJdkk7QIi8,@sinisamaomm,2025-11-15T16:58:56Z,05:35 wow emejing👏😑
xgJdkk7QIi8,@babywalkercube-tv2740,2025-11-15T09:38:07Z,"Jujur sebagai pengguna iphone dan samsung, menurut saya iphone menang merek dan gengsi aja, selebihnya biasa aja"
xgJdkk7QIi8,@Zie_Hikomori,2025-11-15T05:25:46Z,Sebagai gen millineal yang hidup di era nokia vs sony Ericson ketawa melihat persaingan samsung vs apple. Gitu gitu doang!! Bentuk hp gitu doang. Dulu siapa sangka. Nokia keluarin hp yg kmera bisa muter. Hp ada tombol game khusus. 😂 Dan sony ericson keluarin hp khusus music buat nelawan produk apple ipods.
xgJdkk7QIi8,@Prsidntx,2025-11-14T05:55:41Z,"Ke tu ji,,kentuji"
xgJdkk7QIi8,@JimmyHendrick-p9n,2025-11-13T22:30:22Z,"gw sih engga recommend upgrade Iphone per tahun. Tapi overall,  smartphone sih udah gak gitu banyak perkembangannya. barusan liat oppo x9 juga biasa aja"
xgJdkk7QIi8,@halo6849,2025-11-12T14:11:45Z,HUAWEI RAJA DXOMARK ❤❤❤❤
xgJdkk7QIi8,@dhimaswirawan,2025-11-12T04:38:57Z,"aku dari 2016 pakai ip, tahun 2024 rencana mau ambil ip16pro tp terkendala lama launching, kepaksa beli android dulu karena ip yang lama udah ga bisa ketolong baterainya. Belilah oppo fx8. Sumpah berasa keluar dari GOA. Sejak saat itu ga pernah ngulik iphone lagi 🤣"
xgJdkk7QIi8,@avangardboom1687,2025-11-12T03:01:15Z,Ngecasnya masih kalah sama hp 4 jutaan 😂
xgJdkk7QIi8,@trevor3375,2025-11-11T05:01:48Z,"Gue udah pake kurang lebih 3 minggu, kesan mewahnya kureng banget, cuma menang di plateau yang baru, jadi bikin iphone sebelumnya keliatan jadul. Dari segi performance batrenya joss banget, kamera sempet blinking, tapi teratasi dgn update software."
xgJdkk7QIi8,@MF.Rizkhon,2025-11-10T10:20:22Z,"kenapa ambil iphone 16 pro/max: Bahan Titanium, Warna Premium, garis tepi paling tipis, Bisa video 4k 120fps dg edit slowmo, audio mix feature & masih bisa beli baru diskon 4jtan dari harga awal.. say no Alumunium 25,7jt"
xgJdkk7QIi8,@muadriloni7529,2025-11-10T04:50:08Z,"gw user ip & produk apple dari jaman 4s dan juga kerja di bidang iT gitu, kerja pakai mac os & kebanyakan kawan atau sodara kalo mau beli gadget baru pasti nanya ke gw mana yg bagus maka gw tanya2 dulu dia sebenarnya maunya apa dari gadget itu dan kebanyakan gengsinya ke apple tapi cocoknya ke android brand tertentu😅
kalo ada yg bilang ""udh terjebak di ekosistem apple"" agak aneh aja di tahun ini😂😂
skrg udh amat sangat cukup di ip 16 pro, kalo anda pengen lebih dari sekedar ios liat dulu funtouch dan colorOs"
xgJdkk7QIi8,@fahriaffandi-sr4gs,2025-11-10T02:51:40Z,"Gw suka review k2g, memang murni makai hp dan puna hp lain juga.."
xgJdkk7QIi8,@2bersaudarastory972,2025-11-09T23:42:32Z,Desainnya feel  membosankan
xgJdkk7QIi8,@hasanbasri-ep9ok,2025-11-09T23:40:49Z,"Kedepan ga ada inovasi bakalan hancur, karena kalo mau ubah kamera udah ga mungkin lagi"
xgJdkk7QIi8,@indoaussie9144,2025-11-09T21:21:05Z,"Saya pribadi kalau mau beli ya beli saja bukan  karena ini itu banyak sekali pertimbangannya malah ndak jadi beli nanti 😅
iPhone ya iPhone walaupun sejelek apapun banyak orang yang ingin punya..Iya kan? 😁"
xgJdkk7QIi8,@mdianpermana8754,2025-11-09T13:34:41Z,"Bisa dibilang Iphone harus berbenah dari segi desain atau inovasi, secara kualitas ya bagus cuman kalau design kaya "" oh gitu"" sama aja.. jujur gue lebih terpesona sama desain google pixel atau xiaomi 17 ultra. Tapi ttp aja iphone masih jadi wishlist cuman ya masih keinginan aja belum kebutuhan"
xgJdkk7QIi8,@ridwanmuhammady,2025-11-09T13:12:06Z,jarang banget ada fanboy yang mau mengakui kukurangan iphone dan merasa iphone gitu' aja dan membosankan
xgJdkk7QIi8,@devbagin,2025-11-09T09:07:55Z,"Akhirnyaa, ga jd upgrade deh 😂"
xgJdkk7QIi8,@MasAlwii,2025-11-09T08:32:29Z,bajingan bener banget omongan lu bang
xgJdkk7QIi8,@oktabeny2889,2025-11-09T07:48:33Z,Klo untuk yg cari gengsi ya iki hp nya klo utk teknologi ya jelas beda dimensi sama androit yg beredar sekarang
xgJdkk7QIi8,@aina26.27,2025-11-09T05:25:51Z,Nama charger ny apa bang?
xgJdkk7QIi8,@RajaKurcaci,2025-11-09T02:57:39Z,"sebenarnya iphone bisa ajah buat lebih menarik dari Android, 

cuma berhub baterai dah besar, prosesor makin bagus, ram makin gdee.. jadi.. dia explore nya dikeluarin, tadinya kan terkenal simple dan mudah karena emang ram nya kecil jadi, nunjukin beda.. sekarang makin kesini ikut2an😅"
xgJdkk7QIi8,@froghijau,2025-11-09T00:55:33Z,"Iphone dari dulu sampai saat ini di mana mana tetap menjadi perhatian orang, tetap jadi sorotan padahal android jauh lebih canggih tapi anehnya berasa kosong aja dan biasa biasa aja mau di design seperti apa pun tetap berasa kosong dan sepi"
xgJdkk7QIi8,@alvinbiologi,2025-11-09T00:18:20Z,Video tetap iPhone terbaik bang
xgJdkk7QIi8,@ryoutaichika,2025-11-08T16:22:44Z,Kayaknya emang pemenang dari keseluruhan Iphone new gen ini malah versi paling murah wkwk
xgJdkk7QIi8,@rizkyfrebaldi9472,2025-11-08T11:30:50Z,ip paling niat tahun ini cuma ip air. meski desain kameranya pixel abis
xgJdkk7QIi8,@annzadanj1753,2025-11-08T11:03:32Z,Manteppp
xgJdkk7QIi8,@ronswee2274,2025-11-08T10:09:36Z,"17 PM merupakan sebuah inovasi besar, dr HP lama saya Oppo reno 4 pro. 😅"
xgJdkk7QIi8,@bangaaji,2025-11-08T08:42:21Z,"Setuju kata abang reviewer nya, Yang  saya rasakan ga nyaman pake iphone adalah saat di tempat umum, lagi pegang iphone posisi badan tegak rasanya gelisah takut disangka flexing padahal karena saya kalau bungkuk/nunduk suka pegel.. sedangkan beda feel nya saat saya pegang android rasanya bebas dari kegelisahan fikiran gw sendiri, udah bodo amatpun kadang fikiran terganggu😅"
xgJdkk7QIi8,@afifyasri,2025-11-08T08:26:15Z,udah ada center point sama double display  ya? hihi.. merk sebelah udah ada di 1 dekade lalu...😅
xgJdkk7QIi8,@kukuhdarsono8835,2025-11-08T07:57:47Z,"Jelas banget itu modus, lalu belaga gila ujung-ujungnya meres."
xgJdkk7QIi8,@skypiercerst,2025-11-08T07:34:10Z,"Usher iphone & android hadir ✋🏻

Seperti biasa, selalu menyajikan review iphone yg jujur & ga menutup mata akan betapa tertinggalnya kualitas kamera iphone dari flagship android lain

Reviewer lain boro2, malah dipuji ky dewa seakan gak ada kurangnya, cerita lama"
xgJdkk7QIi8,@deditpras5642,2025-11-08T06:21:12Z,"beli iphone itu untuk jangka panjang pengunaan.... yang gak suka ganti"" hp 3-4 tahun.... misal
kau beli hp samsung pasti layarnya bakal
ada masalah..."
xgJdkk7QIi8,@VincentG-x4p,2025-11-08T05:37:45Z,downfall apple
xgJdkk7QIi8,@sinanggar,2025-11-08T05:34:19Z,"selalu pake iOS, tapi selalu pilih varian base model.
belom pernah ngerasain punya varian Pro-nya. 
base model aja sudah melampaui ekspektasi kebutuhan gw akan sebuah smartphone!"
xgJdkk7QIi8,@haikunt,2025-11-08T05:03:41Z,"Disaat brand² Tiongkok berlomba-lomba inovasi. iPhone gitu² aja terus karena ttp laku. Jadi jangan harap bakal inovasi gila²an, mereka lagi ngejar profit sebanyak²nya, karena brand sudah terbangun di era Steve Jobs."
xgJdkk7QIi8,@ereseven,2025-11-08T05:00:27Z,"Tele 4x beneran enak banget. 5x kejauhan.
Sayangnya focus distance masih agak jauh gak sedekat Android flagship yang baru."
xgJdkk7QIi8,@dollayx8,2025-11-08T04:38:39Z,gw kira vrindavan
xgJdkk7QIi8,@kalamaksara9736,2025-11-08T03:31:52Z,"rekomendasiin dong, hp di harga 7-8 jutaan, fokus ke camera aja"
xgJdkk7QIi8,@yonq3287,2025-11-08T03:15:42Z,BANDINGIN NYA IPHONE YANG BARU DENGAN IPHONE YANG SUDAH DIPAKE SETAHUN…???😂😂
xgJdkk7QIi8,@wijayahandi2887,2025-11-08T02:40:36Z,"sadd, klo taon depan masih kyk gini aja perkembangannya, fix sih bakal byk yg kecewa sama brand ini"
xgJdkk7QIi8,@Yogiri_Akuto,2025-11-08T02:06:07Z,"Baru pertama kali mau beli iPhone terbaru. Coba tolong kasih gw alasan kenapa ga harus ngambil iPhone. Alasan gw mau ngambil iPhone karena pengen nyobain iOS—penasaran dengan experience dan update yg cukup panjang. Kalau memang tidak se-Wow itu, pilihan ke-2 mungkin bakal ngambil Oppo Find X."
xgJdkk7QIi8,@omrii1636,2025-11-08T01:57:11Z,"yang paling gak bisa diterima Adalah Flagship harga 25jt bahan Alumunium, udah nunggu- nunggu Akhirnya pilih seri dibawahnya iphone 16 pro max TITANIUM desert.."
